22/09/2025,"+18.00","Fast Transfer From SANJAY RAJKUMAR to PayID Phone Rent adjustment","+102.75"
21/09/2025,"+50.00","Transfer from xx9950 CommBank app","+84.75"
21/09/2025,"-20.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+34.75"
21/09/2025,"-200.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+54.75"
21/09/2025,"+185.00","Transfer from xx9950 CommBank app","+254.75"
20/09/2025,"-25.15","DD *DOORDASH ALDI MELBOURNE VI AUS Card xx1147 Value Date: 18/09/2025","+69.75"
19/09/2025,"-1950.00","Transfer to xx9950 CommBank app","+94.90"
19/09/2025,"-18.23","StepPay Repayment","+2044.90"
19/09/2025,"+1985.00","Fast Transfer From PARTHASARATHY V REMITTANCE FOR FAMILY MAINTENANCE ADA... Value Date: 18/09/2025","+2063.13"
18/09/2025,"-64.51","Transfer To S RAJKUMAR PayID Phone from CommBank App Electricity and Gas Bill - August","+78.13"
18/09/2025,"+100.00","Transfer from xx9950 CommBank app","+142.64"
18/09/2025,"+70.00","Transfer from xx9950 CommBank app","+42.64"
18/09/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000043000","-27.36"
16/09/2025,"-29.99","AMAZON AU MARKETPLACE SYDNEY AUS Card xx1147 Value Date: 13/09/2025","+18.73"
13/09/2025,"+30.00","Transfer from xx9950 CommBank app","+48.72"
13/09/2025,"-7.10","StepPay Repayment","+18.72"
13/09/2025,"-4.49","StepPay Repayment","+25.82"
13/09/2025,"-36.73","StepPay Repayment","+30.31"
13/09/2025,"+61.75","Transfer from xx9950 CommBank app","+67.04"
13/09/2025,"-140.13","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 11/09/2025","+5.29"
13/09/2025,"-5.27","StepPay Repayment","+145.42"
12/09/2025,"-34.20","MORE TELECOM","+150.69"
11/09/2025,"+140.00","Transfer from xx9950 CommBank app","+184.89"
11/09/2025,"-0.60","StepPay Repayment","+44.89"
11/09/2025,"-9.04","StepPay Repayment","+45.49"
11/09/2025,"-118.75","StepPay Repayment","+54.53"
11/09/2025,"+118.00","Transfer from xx9950 CommBank app","+173.28"
11/09/2025,"-12.90","StepPay Repayment","+55.28"
11/09/2025,"-21.39","StepPay Repayment","+68.18"
11/09/2025,"-3.50","Transfer To P DINESH RAMSINGH PayID Phone from CommBank App Key for Window - Vyshnavi","+89.57"
11/09/2025,"-11.24","Transfer To S RAJKUMAR PayID Phone from CommBank App Gas lighter plus temu - Vyshnavi","+93.07"
11/09/2025,"+100.00","Transfer from xx9950 CommBank app","+104.31"
11/09/2025,"-0.30","OFFICEWORKS 0306 CHADS CHADSTONE 03 AUS Card xx1147 Value Date: 09/09/2025","+4.31"
07/09/2025,"-183.21","Transfer To R KATHIRVEL PayID Phone from CommBank App Flight payment","+4.61"
07/09/2025,"+183.21","Transfer from xx9950 CommBank app","+187.82"
07/09/2025,"-18.25","StepPay Repayment","+4.61"
06/09/2025,"-31.99","AMAZON AU MARKETPLACE SYDNEY AUS Card xx1147 Value Date: 03/09/2025","+22.86"
05/09/2025,"-17.00","Transfer To Arjun Balakrishnan PayID Phone from CommBank App Coolie movie share - Vyshnavi","+54.85"
05/09/2025,"-44.38","StepPay Repayment","+71.85"
05/09/2025,"+50.00","Transfer from xx9950 CommBank app","+116.23"
04/09/2025,"-18.75","Transfer To S RAJKUMAR PayID Phone from CommBank App Madharasi movie share - Vyshnavi","+66.23"
04/09/2025,"+50.00","Transfer from xx9950 CommBank app","+84.98"
04/09/2025,"+10.67","Fast Transfer From SANJAY RAJKUMAR to PayID Phone house- Mop","+34.98"
04/09/2025,"+10.66","Fast Transfer From P DINESH-RAMSINGH to PayID Phone Splitwise","+24.31"
04/09/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000042000","+13.65"
03/09/2025,"-12.20","StepPay Repayment","+59.74"
30/08/2025,"-4.95","RING BASIC PLAN HAWTHORNE CA USA Card xx1147 AUD 4.95 Value Date: 28/08/2025","+71.94"
29/08/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/08/2025","+76.89"
29/08/2025,"-19.90","StepPay Repayment","+81.88"
29/08/2025,"-10.00","StepPay Repayment","+101.78"
28/08/2025,"-6.05","StepPay Repayment","+111.78"
28/08/2025,"-23.50","Daiso (Chadstone SC) Chadstone VI AUS Card xx1147 Value Date: 26/08/2025","+117.83"
28/08/2025,"-10.81","ALDI STORES CHADSTONE AUS Card xx1147 Value Date: 26/08/2025","+141.33"
28/08/2025,"-5.00","MYKI HOLMESGLN RS HOL MALVERN EAST AUS Card xx1147 Value Date: 25/08/2025","+152.14"
27/08/2025,"-5.50","SQ *PUZZLE COFFEE MELB Melbourne VI AUS Card xx1147 Value Date: 25/08/2025","+157.14"
27/08/2025,"-21.57","StepPay Repayment","+162.64"
26/08/2025,"-115.74","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 24/08/2025","+184.21"
26/08/2025,"-140.13","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 24/08/2025","+299.95"
25/08/2025,"-250.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment - September","+440.08"
25/08/2025,"+300.00","Transfer from xx9950 CommBank app","+690.08"
25/08/2025,"-2900.00","Transfer to xx9950 CommBank app","+390.08"
25/08/2025,"+2985.00","PARTHASARATHY V REF 2025082500029728 REMITTANCE FOR FAMILY MAINTENANCE A","+3290.08"
24/08/2025,"+44.00","Transfer from xx9950 CommBank app","+305.08"
24/08/2025,"-118.75","StepPay Repayment","+261.08"
24/08/2025,"+255.87","Transfer from xx9950 CommBank app","+379.83"
23/08/2025,"-24.95","ALFAPTE","+123.96"
21/08/2025,"-33.95","StepPay Repayment","+148.91"
21/08/2025,"-41.80","StepPay Repayment","+182.86"
21/08/2025,"+200.00","Transfer from xx9950 CommBank app","+224.66"
21/08/2025,"-17.60","AMAZON AU MARKETPLACE SYDNEY AUS Card xx1147 Value Date: 18/08/2025","+24.66"
21/08/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000041000","+42.26"
20/08/2025,"-1000.55","Transfer To S RAJKUMAR PayID Phone from CommBank App Rent for September - Vyshnavi","+88.35"
20/08/2025,"+1000.00","Transfer from xx9950 CommBank app","+1088.90"
20/08/2025,"-0.15","OFFICEWORKS 0306 CHADSTONE 03 AUS Card xx1147 Value Date: 18/08/2025","+88.90"
20/08/2025,"-7.27","OFFICEWORKS 0306 CHADSTONE 03 AUS Card xx1147 Value Date: 18/08/2025","+89.05"
20/08/2025,"-62.74","ALDI STORES CHADSTONE AUS Card xx1147 Value Date: 16/08/2025","+96.32"
20/08/2025,"-78.20","StepPay Repayment","+159.06"
20/08/2025,"-22.99","StepPay Repayment","+237.26"
20/08/2025,"-32.73","StepPay Repayment","+260.25"
19/08/2025,"-26.83","COLES 7574 ASHWOOD 03 AUS Card xx1147 Value Date: 16/08/2025","+292.98"
19/08/2025,"-13.21","garlicboyz Mount Waverle VI AUS Card xx1147 Value Date: 16/08/2025","+319.81"
18/08/2025,"+200.00","Transfer from xx9950 CommBank app","+333.02"
17/08/2025,"-76.84","Transfer To P DINESH RAMSINGH PayID Phone from CommBank App Bills share - Vyshnavi","+133.02"
17/08/2025,"-12.67","Transfer To S RAJKUMAR PayID Phone from CommBank App Aldi and IKEA - Vyshnavi","+209.86"
17/08/2025,"-14.84","Transfer To S RAJKUMAR PayID Phone from CommBank App Kmart - Vyshnavi","+222.53"
17/08/2025,"-31.67","Transfer To S RAJKUMAR PayID Phone from CommBank App Marketplace - Vyshnavi","+237.37"
17/08/2025,"-7.17","Transfer To S RAJKUMAR PayID Phone from CommBank App Shein - Vyshnavi","+269.04"
17/08/2025,"-2.33","Transfer To S RAJKUMAR PayID Phone from CommBank App Daiso - Vyshnavi","+276.21"
17/08/2025,"-8.34","Transfer To S RAJKUMAR PayID Phone from CommBank App Spotlight - Vyshnavi","+278.54"
17/08/2025,"-43.33","Transfer To S RAJKUMAR PayID Phone from CommBank App Good Guys -Vyshnavi","+286.88"
17/08/2025,"-45.61","StepPay Repayment","+330.21"
17/08/2025,"-23.11","StepPay Repayment","+375.82"
17/08/2025,"-14.79","StepPay Repayment","+398.93"
17/08/2025,"-66.10","StepPay Repayment","+413.72"
16/08/2025,"-6.59","ZLR*S3POPU1 Mascot AU AUS Card xx1147 Value Date: 14/08/2025","+479.82"
16/08/2025,"-115.75","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 14/08/2025","+486.41"
14/08/2025,"-14.50","Transfer To P DINESH RAMSINGH PayID Phone from CommBank App Hungry Jacks share","+602.16"
14/08/2025,"+386.99","Transfer from xx9950 CommBank app","+616.66"
14/08/2025,"+200.00","Transfer from xx9950 CommBank app","+229.67"
13/08/2025,"-5.58","DOPA RETAIL TRADING BONDI JUNCTIO NS AUS Card xx1147 Value Date: 10/08/2025","+29.67"
13/08/2025,"-118.75","StepPay Repayment","+35.25"
12/08/2025,"-15.15","JYK CREW PTY LTD BROOKVALE AU AUS Card xx1147 Value Date: 10/08/2025","+154.00"
12/08/2025,"-9.00","IKEA TEMPE TEMPE NS AUS Card xx1147 Value Date: 09/08/2025","+169.15"
12/08/2025,"-34.20","MORE TELECOM","+178.15"
11/08/2025,"-183.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+212.35"
11/08/2025,"+100.00","Transfer from xx9950 CommBank app","+395.35"
09/08/2025,"-78.45","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+295.35"
09/08/2025,"-38.32","StepPay Repayment","+373.80"
07/08/2025,"-0.33","International Transaction Fee Value Date: 05/08/2025","+412.12"
07/08/2025,"-9.50","THE COFFEE BEAN-CHANGI SINGAPORE 01 SGP Card xx1147 SGD 7.90 Value Date: 05/08/2025","+412.45"
07/08/2025,"-0.63","International Transaction Fee Value Date: 05/08/2025","+421.95"
07/08/2025,"-17.91","THE COFFEE BEAN-CHANGI SINGAPORE 01 SGP Card xx1147 SGD 14.90 Value Date: 05/08/2025","+422.58"
07/08/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000040000","+440.49"
06/08/2025,"-2000.00","Transfer to xx9950 CommBank app","+486.58"
06/08/2025,"-37.63","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+2486.58"
06/08/2025,"+64.58","Direct Credit 448907 TELUS Internatio 169310609-06/08/25","+2524.21"
05/08/2025,"-281.37","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+2459.63"
05/08/2025,"-281.37","Transfer to xx9950 CommBank app","+2741.00"
02/08/2025,"-115.75","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 31/07/2025","+3022.37"
01/08/2025,"+2985.00","PARTHASARATHY V REF 2025080100025308 REMITTANCE TOWARDS PERSONAL GIFTS A","+3138.12"
31/07/2025,"+100.00","Transfer from xx9950 CommBank app","+153.12"
30/07/2025,"-4.95","RING BASIC PLAN HAWTHORNE CA USA Card xx1147 AUD 4.95 Value Date: 28/07/2025","+53.12"
29/07/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/07/2025","+58.07"
24/07/2025,"-556.63","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+63.06"
24/07/2025,"+100.00","Transfer from xx9950 CommBank app","+619.69"
24/07/2025,"-500.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+519.69"
24/07/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000039000","+1019.69"
23/07/2025,"-29.99","StepPay Repayment","+1065.78"
23/07/2025,"-30.00","StepPay Repayment","+1095.77"
23/07/2025,"-500.00","Transfer to xx9950 CommBank app","+1125.77"
23/07/2025,"+1583.00","Fast Transfer From RATEL PACIFIC PTY LTD Rent Bal refund Rent Bal refund","+1625.77"
23/07/2025,"-34.09","StepPay Repayment","+42.77"
22/07/2025,"-0.31","International Transaction Fee Value Date: 19/07/2025","+76.86"
22/07/2025,"-8.96","1049 COIMBATORE COIMBATORE TA IND Card xx1147 INR 499.00 Value Date: 19/07/2025","+77.17"
20/07/2025,"-1000.55","Transfer To S RAJKUMAR PayID Phone from CommBank App Rent for August","+86.13"
19/07/2025,"-115.75","Afterpay afterpay.com AU AUS Card xx1147 Value Date: 17/07/2025","+1086.68"
18/07/2025,"+1042.93","VYSHNAVI V P REF 2025071800014982 REMITTANCE TO OWN ACCOUNT ABROAD","+1202.43"
17/07/2025,"-30.00","StepPay Repayment","+159.50"
14/07/2025,"+100.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+189.50"
12/07/2025,"-34.20","MORE TELECOM","+89.50"
10/07/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000038000","+123.70"
08/07/2025,"+100.00","Transfer from xx9950 CommBank app","+169.79"
06/07/2025,"-21.26","StepPay Repayment","+69.79"
06/07/2025,"-29.11","StepPay Repayment","+91.05"
06/07/2025,"+100.00","Transfer from xx9950 CommBank app","+120.16"
04/07/2025,"-6.39","StepPay Repayment","+20.16"
04/07/2025,"-2.14","StepPay Repayment","+26.55"
03/07/2025,"-30.00","StepPay Repayment","+28.69"
03/07/2025,"-30.00","StepPay Repayment","+58.69"
03/07/2025,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 01/07/2025","+88.69"
02/07/2025,"-9.65","KMART 1127 PAGEWOOD 02 AUS Card xx1147 Value Date: 30/06/2025","+90.93"
01/07/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/06/2025","+100.58"
01/07/2025,"-4.95","RING BASIC PLAN HAWTHORNE CA USA Card xx1147 AUD 4.95 Value Date: 28/06/2025","+105.57"
01/07/2025,"-6.10","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 29/06/2025","+110.52"
30/06/2025,"-56.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Repayment","+116.62"
30/06/2025,"+100.00","Transfer from xx9950 CommBank app","+172.62"
30/06/2025,"-24.60","StepPay Repayment","+72.62"
29/06/2025,"-24.75","Transfer To R KATHIRVEL PayID Phone from CommBank App Repayment","+97.22"
29/06/2025,"+100.00","Transfer from xx9950 CommBank app","+121.97"
29/06/2025,"-29.86","StepPay Repayment","+21.97"
29/06/2025,"-47.33","StepPay Repayment","+51.83"
28/06/2025,"-11.75","MCDONALDS MEL AIR T4 MELBOURNE AIR VI AUS Card xx1147 Value Date: 25/06/2025","+99.16"
26/06/2025,"-14.99","StepPay Repayment","+110.91"
26/06/2025,"+100.00","Transfer from xx9950 CommBank app","+125.90"
26/06/2025,"-28.00","StepPay Repayment","+25.90"
26/06/2025,"-22.99","StepPay Repayment","+53.90"
26/06/2025,"+60.46","Transfer from xx9950 CommBank app","+76.89"
26/06/2025,"-10.00","StepPay Repayment","+16.43"
26/06/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000037000","+26.43"
25/06/2025,"-32.29","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+72.52"
25/06/2025,"-18.64","Transfer To S RAJKUMAR PayID Phone from CommBank App Bond surcharge share","+104.81"
25/06/2025,"+100.00","Transfer from xx9950 CommBank app","+123.45"
25/06/2025,"-27.20","StepPay Repayment","+23.45"
25/06/2025,"-15.14","StepPay Repayment","+50.65"
25/06/2025,"-57.91","StepPay Repayment","+65.79"
25/06/2025,"-30.14","StepPay Repayment","+123.70"
25/06/2025,"+150.00","Transfer from xx9950 CommBank app","+153.84"
25/06/2025,"-23.18","BUNNINGS 578000 OAKLEIGH SOUT AUS Card xx1147 Value Date: 23/06/2025","+3.84"
25/06/2025,"-10.00","StepPay Repayment","+27.02"
25/06/2025,"-5.95","StepPay Repayment","+37.02"
25/06/2025,"-20.44","StepPay Repayment","+42.97"
25/06/2025,"-24.58","StepPay Repayment","+63.41"
24/06/2025,"-1000.00","Transfer To S RAJKUMAR PayID Phone from CommBank App Bond for 2/12 Euroka Street","+87.99"
24/06/2025,"+1000.00","Transfer from xx9950 CommBank app","+1087.99"
23/06/2025,"-47.40","StepPay Repayment","+87.99"
23/06/2025,"+90.00","Transfer from xx9950 CommBank app","+135.39"
22/06/2025,"-16.10","StepPay Repayment","+45.39"
22/06/2025,"-39.99","StepPay Repayment","+61.49"
22/06/2025,"+91.00","Transfer from xx9950 CommBank app","+101.48"
21/06/2025,"-208.54","Transfer To R KATHIRVEL PayID Phone from CommBank App Flight payment-1","+10.48"
21/06/2025,"+208.54","Transfer from xx9950 CommBank app","+219.02"
21/06/2025,"-33.85","StepPay Repayment","+10.48"
19/06/2025,"-31.55","StepPay Repayment","+44.33"
19/06/2025,"-24.60","StepPay Repayment","+75.88"
19/06/2025,"+100.00","Transfer from xx9950 CommBank app","+100.48"
19/06/2025,"-1000.00","Transfer To S RAJKUMAR PayID Phone from CommBank App Rent Share for July","+0.48"
19/06/2025,"+1000.00","Transfer from xx9950 CommBank app","+1000.48"
18/06/2025,"-16.63","StepPay Repayment","+0.48"
18/06/2025,"-9.67","StepPay Repayment","+17.11"
18/06/2025,"-15.12","StepPay Repayment","+26.78"
18/06/2025,"-9.50","StepPay Repayment","+41.90"
18/06/2025,"-17.92","StepPay Repayment","+51.40"
18/06/2025,"+66.00","Transfer from xx9950 CommBank app","+69.32"
18/06/2025,"-3.92","StepPay Repayment","+3.32"
18/06/2025,"-19.63","StepPay Repayment","+7.24"
18/06/2025,"-36.09","StepPay Repayment","+26.87"
17/06/2025,"-6.97","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 15/06/2025","+62.96"
15/06/2025,"+50.00","Transfer from xx9950 CommBank app","+69.93"
15/06/2025,"-33.27","StepPay Repayment","+19.93"
14/06/2025,"+50.00","Transfer from xx9950 CommBank app","+53.20"
14/06/2025,"-1434.00","Transfer To Ratel Pacific CommBank App Rent for June","+3.20"
14/06/2025,"+1434.00","Transfer from xx9950 CommBank app","+1437.20"
14/06/2025,"-0.25","KMART 1127KMART 1127 PAGEWOOD 02 AUS Card xx1147 Value Date: 12/06/2025","+3.20"
12/06/2025,"-2.24","StepPay Repayment","+3.45"
12/06/2025,"+44.12","Transfer from xx9950 CommBank app","+5.69"
12/06/2025,"-34.20","MORE TELECOM","-38.43"
12/06/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000036000","-4.23"
11/06/2025,"-200.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Repayment","+41.86"
11/06/2025,"+200.00","Transfer from xx9950 CommBank app","+241.86"
11/06/2025,"-3.92","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 09/06/2025","+41.86"
10/06/2025,"-18.79","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+45.78"
10/06/2025,"+50.00","Transfer from xx9950 CommBank app","+64.57"
08/06/2025,"-20.00","Wdl ATM CBA ATM WF EASTGRDNS D NSW 243904 AUS","+14.57"
08/06/2025,"+30.00","Transfer from xx9950 CommBank app","+34.57"
04/06/2025,"-19.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+4.57"
04/06/2025,"-4.48","StepPay Repayment","+23.57"
01/06/2025,"-83.60","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+28.05"
01/06/2025,"+30.00","Transfer from xx9950 CommBank app","+111.65"
01/06/2025,"-2900.00","Transfer to xx9950 CommBank app","+81.65"
30/05/2025,"-17.22","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+2981.65"
30/05/2025,"+2985.00","PARTHASARATHY V REF 2025053000022928 REMITTANCE TOWARDS PERSONAL GIFTS A","+2998.87"
30/05/2025,"-4.95","RING BASIC PLAN HAWTHORNE CA USA Card xx1147 AUD 4.95 Value Date: 28/05/2025","+13.87"
29/05/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000035000","+18.82"
29/05/2025,"-4.48","StepPay Repayment","+64.91"
29/05/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/05/2025","+69.39"
28/05/2025,"-22.78","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+74.38"
28/05/2025,"+70.00","Transfer from xx9950 CommBank app","+97.16"
28/05/2025,"-7.11","StepPay Repayment","+27.16"
27/05/2025,"-7.14","RAZ*SUN TV NETWORK LIM Chennai TN IND Card xx1147 AUD 7.14 Value Date: 22/05/2025","+34.27"
25/05/2025,"-11.50","Transfer To R KATHIRVEL PayID Phone from CommBank App Dinner share","+41.41"
25/05/2025,"-300.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned repayment","+52.91"
25/05/2025,"+300.00","Transfer from xx9950 CommBank app","+352.91"
25/05/2025,"-800.00","Transfer to xx9950 CommBank app","+52.91"
23/05/2025,"-5.00","StepPay Repayment","+852.91"
22/05/2025,"-2020.00","Transfer to xx9950 CommBank app","+857.91"
22/05/2025,"+2020.00","Transfer from xx9950 CommBank app","+2877.91"
22/05/2025,"-25.27","StepPay Repayment","+857.91"
22/05/2025,"-24.60","StepPay Repayment","+883.18"
22/05/2025,"-4.36","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 20/05/2025","+907.78"
21/05/2025,"-11.68","StepPay Repayment","+912.14"
21/05/2025,"-14.15","StepPay Repayment","+923.82"
21/05/2025,"-34.45","StepPay Repayment","+937.97"
17/05/2025,"-16.68","Transfer To P DINESH RAMSINGH PayID Phone from CommBank App Chadstone- my share","+972.42"
17/05/2025,"-10.00","Transfer To K UMAPATHI PayID Phone from CommBank App Chola share","+989.10"
16/05/2025,"-23.38","DD *DOORDASH GARLICBOY MELBOURNE VI AUS Card xx1147 Value Date: 14/05/2025","+999.10"
15/05/2025,"-2000.00","Transfer to xx9950 CommBank app","+1022.48"
15/05/2025,"+2985.00","PARTHASARATHY V REF 2025051500026468 REMITTANCE TOWARDS PERSONAL GIFTS A","+3022.48"
15/05/2025,"-24.53","StepPay Repayment","+37.48"
15/05/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000034000","+62.01"
14/05/2025,"-1520.00","Transfer To Ratel Pacific CommBank App Rent for May plus utilities","+108.10"
14/05/2025,"+1520.00","Transfer from xx9950 CommBank app","+1628.10"
12/05/2025,"+100.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+108.10"
12/05/2025,"+40.00","Transfer from xx9950 CommBank app","+8.10"
12/05/2025,"-34.20","MORE TELECOM","-31.90"
10/05/2025,"-12.30","StepPay Repayment","+2.30"
09/05/2025,"-5.00","StepPay Repayment","+14.60"
09/05/2025,"+20.00","Transfer from xx9950 CommBank app","+19.60"
09/05/2025,"-9.65","ABCD DREAMZ PTY LTD CLAYTON VI AUS Card xx1147 Value Date: 06/05/2025","-0.40"
09/05/2025,"-5.00","MYKI MONASHUNI BI MU1 CLAYTON AUS Card xx1147 Value Date: 06/05/2025","+9.25"
07/05/2025,"-5.00","MYKI CLAYTON RS CLA CLAYTON AUS Card xx1147 Value Date: 03/05/2025","+14.25"
06/05/2025,"-100.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loan repayment","+19.25"
06/05/2025,"-1.95","AMAZON WEB SERVICES SYDNEY NS AUS Card xx1147 Value Date: 03/05/2025","+119.25"
06/05/2025,"-5.30","ALDI STORES - SPRINGVA SPRINGVALE AUS Card xx1147 Value Date: 03/05/2025","+121.20"
06/05/2025,"+100.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+126.50"
04/05/2025,"-27.41","Transfer To S RAJKUMAR PayID Phone from CommBank App Dinner and Agha juice share","+26.50"
04/05/2025,"-14.20","Transfer To ADHAVRAJ NAGARAJAN PayID Phone from CommBank App Retro movie share","+53.91"
04/05/2025,"-16.50","Transfer To K UMAPATHI PayID Phone from CommBank App Dinner share","+68.11"
03/05/2025,"-36.24","StepPay Repayment","+84.61"
03/05/2025,"+50.00","Transfer from xx9950 CommBank app","+120.85"
03/05/2025,"-900.00","Transfer to xx9950 CommBank app","+70.85"
03/05/2025,"-3.80","Newslink Mascot NS AUS Card xx1147 Value Date: 30/04/2025","+970.85"
03/05/2025,"-22.94","DD *DOORDASH NANDOS MELBOURNE VI AUS Card xx1147 Value Date: 01/05/2025","+974.65"
